OptionKey,Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,OpenInterest,UnderlyingPrice,DataDate
SPY2020-11-20P367.002020-08-04,SPY,2020-11-20,40.50,50,40.33,50,41.50,put,367.00,3,53,330.0600,2020-08-04
SPY2020-11-20P368.002020-08-04,SPY,2020-11-20,41.37,50,41.17,50,49.21,put,368.00,0,42,330.0600,2020-08-04
SPY2020-11-20P369.002020-08-04,SPY,2020-11-20,42.25,50,42.07,50,47.70,put,369.00,0,253,330.0600,2020-08-04
SPY2020-11-20P370.002020-08-04,SPY,2020-11-20,43.14,95,42.95,52,43.43,put,370.00,1,59,330.0600,2020-08-04
SPY2020-11-20P371.002020-08-04,SPY,2020-11-20,44.04,50,43.84,50,63.27,put,371.00,0,2,330.0600,2020-08-04
SPY2020-11-20P372.002020-08-04,SPY,2020-11-20,44.94,50,44.69,50,0,put,372.00,0,0,330.0600,2020-08-04
SPY2020-11-20P375.002020-08-04,SPY,2020-11-20,47.77,200,47.46,85,49.23,put,375.00,0,116,330.0600,2020-08-04
SPY2020-11-20P380.002020-08-04,SPY,2020-11-20,52.60,200,52.10,59,105.00,put,380.00,0,12,330.0600,2020-08-04
SPY2020-11-20P385.002020-08-04,SPY,2020-11-20,57.22,200,56.82,200,58.25,put,385.00,0,1,330.0600,2020-08-04
SPY2020-11-20P390.002020-08-04,SPY,2020-11-20,62.03,86,61.45,200,63.74,put,390.00,0,1,330.0600,2020-08-04
SPY2020-11-20P395.002020-08-04,SPY,2020-11-20,67.01,200,66.33,200,72.36,put,395.00,0,2,330.0600,2020-08-04
SPY2020-11-20P400.002020-08-04,SPY,2020-11-20,72.06,200,71.20,200,77.38,put,400.00,0,23,330.0600,2020-08-04
SPY2020-11-20P405.002020-08-04,SPY,2020-11-20,76.99,200,76.13,200,0,put,405.00,0,0,330.0600,2020-08-04
SPY2020-11-20P410.002020-08-04,SPY,2020-11-20,81.95,200,81.08,200,0,put,410.00,0,0,330.0600,2020-08-04
SPY2020-11-20P415.002020-08-04,SPY,2020-11-20,86.92,50,86.03,1,98.63,put,415.00,0,6,330.0600,2020-08-04
SPY2020-11-20P420.002020-08-04,SPY,2020-11-20,91.89,50,91.00,10,99.22,put,420.00,0,8,330.0600,2020-08-04
SPY2020-11-20P425.002020-08-04,SPY,2020-11-20,96.87,50,95.98,10,115.49,put,425.00,0,10,330.0600,2020-08-04
SPY2020-11-20P430.002020-08-04,SPY,2020-11-20,101.86,50,100.96,1,108.85,put,430.00,0,1,330.0600,2020-08-04
SPY2020-11-20P435.002020-08-04,SPY,2020-11-20,106.85,50,105.94,1,118.26,put,435.00,0,5,330.0600,2020-08-04
SPY2020-11-20P440.002020-08-04,SPY,2020-11-20,111.84,50,110.93,1,114.91,put,440.00,0,5,330.0600,2020-08-04
SPY2020-11-20P445.002020-08-04,SPY,2020-11-20,116.83,50,115.92,1,0,put,445.00,0,0,330.0600,2020-08-04
SPY2020-11-20P450.002020-08-04,SPY,2020-11-20,121.82,50,120.91,1,0,put,450.00,0,0,330.0600,2020-08-04
SPY2020-11-20P455.002020-08-04,SPY,2020-11-20,126.82,50,125.91,10,0,put,455.00,0,0,330.0600,2020-08-04
SPY2020-11-20P460.002020-08-04,SPY,2020-11-20,131.81,50,130.90,1,147.36,put,460.00,0,7,330.0600,2020-08-04
SPY2020-11-20P465.002020-08-04,SPY,2020-11-20,136.81,50,135.89,1,152.33,put,465.00,0,7,330.0600,2020-08-04
SPY2020-11-20P470.002020-08-04,SPY,2020-11-20,141.80,50,140.89,10,0,put,470.00,0,0,330.0600,2020-08-04
SPY2020-11-20P475.002020-08-04,SPY,2020-11-20,146.80,50,145.88,1,0,put,475.00,0,0,330.0600,2020-08-04
SPY2020-11-20P480.002020-08-04,SPY,2020-11-20,151.79,50,150.88,10,151.60,put,480.00,1,0,330.0600,2020-08-04
SPY2020-08-21C140.002020-08-04,SPY,2020-08-21,189.99,1,189.72,50,183.68,call,140.00,0,3,330.0600,2020-08-04
SPY2020-08-21C145.002020-08-04,SPY,2020-08-21,184.99,1,184.72,50,178.66,call,145.00,0,6,330.0600,2020-08-04
SPY2020-08-21C150.002020-08-04,SPY,2020-08-21,179.99,10,179.71,50,151.77,call,150.00,0,6,330.0600,2020-08-04
SPY2020-08-21C155.002020-08-04,SPY,2020-08-21,174.99,10,174.71,50,0,call,155.00,0,0,330.0600,2020-08-04
SPY2020-08-21C160.002020-08-04,SPY,2020-08-21,169.99,10,169.71,50,161.09,call,160.00,0,0,330.0600,2020-08-04
SPY2020-08-21C165.002020-08-04,SPY,2020-08-21,164.99,1,164.71,50,155.80,call,165.00,0,0,330.0600,2020-08-04
SPY2020-08-21C170.002020-08-04,SPY,2020-08-21,159.99,10,159.71,50,145.34,call,170.00,0,1,330.0600,2020-08-04
SPY2020-08-21C175.002020-08-04,SPY,2020-08-21,154.99,10,154.71,50,141.57,call,175.00,0,6,330.0600,2020-08-04
SPY2020-08-21C180.002020-08-04,SPY,2020-08-21,149.99,10,149.71,50,137.00,call,180.00,0,5,330.0600,2020-08-04
SPY2020-08-21C185.002020-08-04,SPY,2020-08-21,144.99,10,144.72,50,125.54,call,185.00,0,0,330.0600,2020-08-04
SPY2020-08-21C190.002020-08-04,SPY,2020-08-21,140.00,10,139.72,50,136.75,call,190.00,0,5,330.0600,2020-08-04
SPY2020-08-21C195.002020-08-04,SPY,2020-08-21,135.00,10,134.72,50,85.08,call,195.00,0,0,330.0600,2020-08-04
SPY2020-08-21C200.002020-08-04,SPY,2020-08-21,130.00,10,129.72,50,128.97,call,200.00,0,49,330.0600,2020-08-04
SPY2020-08-21C205.002020-08-04,SPY,2020-08-21,125.01,10,124.73,50,86.63,call,205.00,0,0,330.0600,2020-08-04
SPY2020-08-21C210.002020-08-04,SPY,2020-08-21,120.01,10,119.73,50,112.38,call,210.00,0,43,330.0600,2020-08-04
SPY2020-08-21C215.002020-08-04,SPY,2020-08-21,115.02,10,114.74,50,105.03,call,215.00,0,600,330.0600,2020-08-04
SPY2020-08-21C220.002020-08-04,SPY,2020-08-21,110.03,10,109.75,50,100.06,call,220.00,0,900,330.0600,2020-08-04
SPY2020-08-21C221.002020-08-04,SPY,2020-08-21,109.03,10,108.75,50,72.00,call,221.00,0,0,330.0600,2020-08-04
SPY2020-08-21C222.002020-08-04,SPY,2020-08-21,108.03,10,107.75,50,82.28,call,222.00,0,72,330.0600,2020-08-04
SPY2020-08-21C223.002020-08-04,SPY,2020-08-21,107.03,10,106.75,50,83.47,call,223.00,0,475,330.0600,2020-08-04
SPY2020-08-21C224.002020-08-04,SPY,2020-08-21,106.03,10,105.75,50,81.48,call,224.00,0,411,330.0600,2020-08-04
SPY2020-08-21C225.002020-08-04,SPY,2020-08-21,105.03,10,104.75,50,94.92,call,225.00,0,40,330.0600,2020-08-04
SPY2020-08-21C226.002020-08-04,SPY,2020-08-21,104.03,10,103.76,50,75.60,call,226.00,0,8,330.0600,2020-08-04
SPY2020-08-21C227.002020-08-04,SPY,2020-08-21,103.04,10,102.76,50,0,call,227.00,0,0,330.0600,2020-08-04
SPY2020-08-21C228.002020-08-04,SPY,2020-08-21,102.03,10,101.76,50,76.97,call,228.00,0,2,330.0600,2020-08-04
SPY2020-08-21C229.002020-08-04,SPY,2020-08-21,101.04,10,100.76,50,76.01,call,229.00,0,2,330.0600,2020-08-04
SPY2020-08-21C230.002020-08-04,SPY,2020-08-21,100.04,10,99.76,50,98.93,call,230.00,0,21,330.0600,2020-08-04
SPY2020-08-21C231.002020-08-04,SPY,2020-08-21,99.03,10,98.77,10,72.90,call,231.00,0,5,330.0600,2020-08-04
SPY2020-08-21C232.002020-08-04,SPY,2020-08-21,98.03,10,97.78,10,91.99,call,232.00,0,8,330.0600,2020-08-04
SPY2020-08-21C233.002020-08-04,SPY,2020-08-21,97.04,10,96.78,10,62.55,call,233.00,0,1,330.0600,2020-08-04
SPY2020-08-21C234.002020-08-04,SPY,2020-08-21,96.04,10,95.78,10,0,call,234.00,0,0,330.0600,2020-08-04
SPY2020-08-21C235.002020-08-04,SPY,2020-08-21,95.04,10,94.78,10,89.25,call,235.00,0,651,330.0600,2020-08-04
SPY2020-08-21C236.002020-08-04,SPY,2020-08-21,94.04,10,93.78,10,80.80,call,236.00,0,6,330.0600,2020-08-04
SPY2020-08-21C237.002020-08-04,SPY,2020-08-21,93.04,10,92.79,10,70.49,call,237.00,0,1,330.0600,2020-08-04
SPY2020-08-21C238.002020-08-04,SPY,2020-08-21,92.05,50,91.79,10,83.96,call,238.00,0,5,330.0600,2020-08-04
SPY2020-08-21C239.002020-08-04,SPY,2020-08-21,91.05,10,90.79,10,82.30,call,239.00,0,11,330.0600,2020-08-04
SPY2020-08-21C240.002020-08-04,SPY,2020-08-21,90.05,10,89.79,10,88.93,call,240.00,0,220,330.0600,2020-08-04
SPY2020-08-21C241.002020-08-04,SPY,2020-08-21,89.05,10,88.79,10,80.31,call,241.00,0,15,330.0600,2020-08-04
SPY2020-08-21C242.002020-08-04,SPY,2020-08-21,88.06,50,87.80,10,70.02,call,242.00,0,5,330.0600,2020-08-04
SPY2020-08-21C243.002020-08-04,SPY,2020-08-21,87.06,50,86.80,10,75.00,call,243.00,0,28,330.0600,2020-08-04
SPY2020-08-21C244.002020-08-04,SPY,2020-08-21,86.06,10,85.80,10,80.00,call,244.00,0,12,330.0600,2020-08-04
SPY2020-08-21C245.002020-08-04,SPY,2020-08-21,85.06,10,84.80,10,75.00,call,245.00,0,1186,330.0600,2020-08-04
SPY2020-08-21C246.002020-08-04,SPY,2020-08-21,84.06,10,83.81,10,75.50,call,246.00,0,360,330.0600,2020-08-04
SPY2020-08-21C247.002020-08-04,SPY,2020-08-21,83.07,50,82.81,10,76.49,call,247.00,0,964,330.0600,2020-08-04
SPY2020-08-21C248.002020-08-04,SPY,2020-08-21,82.07,50,81.81,50,73.66,call,248.00,0,570,330.0600,2020-08-04
SPY2020-08-21C249.002020-08-04,SPY,2020-08-21,81.07,50,80.81,50,72.59,call,249.00,0,871,330.0600,2020-08-04
SPY2020-08-21C250.002020-08-04,SPY,2020-08-21,80.07,200,79.82,200,79.40,call,250.00,2,2745,330.0600,2020-08-04
SPY2020-08-21C251.002020-08-04,SPY,2020-08-21,79.08,50,78.82,50,69.64,call,251.00,0,251,330.0600,2020-08-04
SPY2020-08-21C252.002020-08-04,SPY,2020-08-21,78.08,50,77.82,50,68.77,call,252.00,0,972,330.0600,2020-08-04
SPY2020-08-21C253.002020-08-04,SPY,2020-08-21,77.08,50,76.82,50,75.91,call,253.00,0,1736,330.0600,2020-08-04
SPY2020-08-21C254.002020-08-04,SPY,2020-08-21,76.08,50,75.83,50,59.30,call,254.00,0,1151,330.0600,2020-08-04
SPY2020-08-21C255.002020-08-04,SPY,2020-08-21,75.09,200,74.83,200,74.22,call,255.00,1,2055,330.0600,2020-08-04
SPY2020-08-21C256.002020-08-04,SPY,2020-08-21,74.09,50,73.83,50,65.37,call,256.00,0,1089,330.0600,2020-08-04
SPY2020-08-21C257.002020-08-04,SPY,2020-08-21,73.09,50,72.84,50,56.97,call,257.00,0,1041,330.0600,2020-08-04
SPY2020-08-21C258.002020-08-04,SPY,2020-08-21,72.10,50,71.84,50,65.74,call,258.00,0,1465,330.0600,2020-08-04
SPY2020-08-21C259.002020-08-04,SPY,2020-08-21,71.10,50,70.84,50,64.75,call,259.00,0,233,330.0600,2020-08-04
SPY2020-08-21C260.002020-08-04,SPY,2020-08-21,70.08,114,69.90,10,69.27,call,260.00,1,514,330.0600,2020-08-04
SPY2020-08-21C261.002020-08-04,SPY,2020-08-21,69.08,50,68.93,10,61.96,call,261.00,0,1193,330.0600,2020-08-04
SPY2020-08-21C262.002020-08-04,SPY,2020-08-21,68.07,10,67.93,10,60.73,call,262.00,0,919,330.0600,2020-08-04
SPY2020-08-21C263.002020-08-04,SPY,2020-08-21,67.07,10,66.94,10,59.06,call,263.00,0,537,330.0600,2020-08-04
SPY2020-08-21C264.002020-08-04,SPY,2020-08-21,66.09,50,65.94,10,65.23,call,264.00,0,1420,330.0600,2020-08-04
SPY2020-08-21C265.002020-08-04,SPY,2020-08-21,65.08,10,64.95,10,64.30,call,265.00,0,1072,330.0600,2020-08-04
SPY2020-08-21C266.002020-08-04,SPY,2020-08-21,64.09,50,63.92,50,60.29,call,266.00,0,1652,330.0600,2020-08-04
SPY2020-08-21C267.002020-08-04,SPY,2020-08-21,63.09,10,62.96,10,56.61,call,267.00,0,768,330.0600,2020-08-04
SPY2020-08-21C268.002020-08-04,SPY,2020-08-21,62.08,10,61.96,10,54.97,call,268.00,0,987,330.0600,2020-08-04
SPY2020-08-21C269.002020-08-04,SPY,2020-08-21,61.10,10,60.97,10,60.37,call,269.00,0,902,330.0600,2020-08-04
SPY2020-08-21C270.002020-08-04,SPY,2020-08-21,60.10,10,59.98,15,60.18,call,270.00,6,1728,330.0600,2020-08-04
SPY2020-08-21C271.002020-08-04,SPY,2020-08-21,59.11,10,58.99,10,53.45,call,271.00,0,512,330.0600,2020-08-04
SPY2020-08-21C272.002020-08-04,SPY,2020-08-21,58.11,10,57.99,10,56.82,call,272.00,1,1343,330.0600,2020-08-04
SPY2020-08-21C273.002020-08-04,SPY,2020-08-21,57.12,10,57.00,10,49.59,call,273.00,0,512,330.0600,2020-08-04
SPY2020-08-21C274.002020-08-04,SPY,2020-08-21,56.13,10,56.00,10,55.41,call,274.00,0,558,330.0600,2020-08-04
SPY2020-08-21C275.002020-08-04,SPY,2020-08-21,55.14,129,55.01,10,53.73,call,275.00,3,6039,330.0600,2020-08-04
SPY2020-08-21C276.002020-08-04,SPY,2020-08-21,54.15,50,54.02,10,49.01,call,276.00,0,647,330.0600,2020-08-04
SPY2020-08-21C277.002020-08-04,SPY,2020-08-21,53.15,50,53.02,10,52.52,call,277.00,0,730,330.0600,2020-08-04
SPY2020-08-21C278.002020-08-04,SPY,2020-08-21,52.16,50,52.01,50,50.90,call,278.00,1,1073,330.0600,2020-08-04
SPY2020-08-21C279.002020-08-04,SPY,2020-08-21,51.16,10,51.05,10,50.04,call,279.00,0,600,330.0600,2020-08-04
SPY2020-08-21C280.002020-08-04,SPY,2020-08-21,50.17,72,50.05,10,48.81,call,280.00,23,6027,330.0600,2020-08-04
SPY2020-08-21C281.002020-08-04,SPY,2020-08-21,49.18,50,49.04,10,47.90,call,281.00,1,488,330.0600,2020-08-04
SPY2020-08-21C282.002020-08-04,SPY,2020-08-21,48.19,50,48.07,10,46.92,call,282.00,1,855,330.0600,2020-08-04
SPY2020-08-21C283.002020-08-04,SPY,2020-08-21,47.21,50,47.08,10,45.46,call,283.00,1,3660,330.0600,2020-08-04
SPY2020-08-21C284.002020-08-04,SPY,2020-08-21,46.22,50,46.09,10,45.60,call,284.00,1,1484,330.0600,2020-08-04
SPY2020-08-21C285.002020-08-04,SPY,2020-08-21,45.23,200,45.10,10,44.58,call,285.00,314,5630,330.0600,2020-08-04
SPY2020-08-21C286.002020-08-04,SPY,2020-08-21,44.24,50,44.10,10,43.47,call,286.00,10,2117,330.0600,2020-08-04
SPY2020-08-21C287.002020-08-04,SPY,2020-08-21,43.25,50,43.13,10,42.72,call,287.00,1,1757,330.0600,2020-08-04
SPY2020-08-21C288.002020-08-04,SPY,2020-08-21,42.27,50,42.14,10,41.74,call,288.00,1,1816,330.0600,2020-08-04
SPY2020-08-21C289.002020-08-04,SPY,2020-08-21,41.26,10,41.15,10,40.54,call,289.00,0,2114,330.0600,2020-08-04
SPY2020-08-21C290.002020-08-04,SPY,2020-08-21,40.28,10,40.18,10,39.48,call,290.00,989,5655,330.0600,2020-08-04
SPY2020-08-21C291.002020-08-04,SPY,2020-08-21,39.30,50,39.18,10,38.51,call,291.00,0,1461,330.0600,2020-08-04
SPY2020-08-21C292.002020-08-04,SPY,2020-08-21,38.33,50,38.20,10,37.48,call,292.00,1,1450,330.0600,2020-08-04
SPY2020-08-21C293.002020-08-04,SPY,2020-08-21,37.35,50,37.22,10,35.76,call,293.00,6,1947,330.0600,2020-08-04
SPY2020-08-21C294.002020-08-04,SPY,2020-08-21,36.36,50,36.24,10,36.00,call,294.00,67,1879,330.0600,2020-08-04
SPY2020-08-21C295.002020-08-04,SPY,2020-08-21,35.39,84,35.28,10,34.72,call,295.00,16,4634,330.0600,2020-08-04
SPY2020-08-21C296.002020-08-04,SPY,2020-08-21,34.40,10,34.31,10,33.86,call,296.00,5,2247,330.0600,2020-08-04
SPY2020-08-21C297.002020-08-04,SPY,2020-08-21,33.44,50,33.32,50,32.90,call,297.00,0,1947,330.0600,2020-08-04
SPY2020-08-21C298.002020-08-04,SPY,2020-08-21,32.47,50,32.36,10,31.56,call,298.00,2,1344,330.0600,2020-08-04
SPY2020-08-21C299.002020-08-04,SPY,2020-08-21,31.50,10,31.41,10,31.08,call,299.00,29,2960,330.0600,2020-08-04
SPY2020-08-21C300.002020-08-04,SPY,2020-08-21,30.55,77,30.45,10,29.90,call,300.00,1219,12559,330.0600,2020-08-04
SPY2020-08-21C301.002020-08-04,SPY,2020-08-21,29.59,50,29.50,15,28.77,call,301.00,4,3381,330.0600,2020-08-04
SPY2020-08-21C302.002020-08-04,SPY,2020-08-21,28.62,15,28.54,15,28.64,call,302.00,40,3730,330.0600,2020-08-04
SPY2020-08-21C303.002020-08-04,SPY,2020-08-21,27.67,15,27.59,15,27.71,call,303.00,346,3499,330.0600,2020-08-04
SPY2020-08-21C304.002020-08-04,SPY,2020-08-21,26.73,15,26.65,15,25.24,call,304.00,66,3508,330.0600,2020-08-04
SPY2020-08-21C305.002020-08-04,SPY,2020-08-21,25.80,200,25.70,15,25.66,call,305.00,747,51183,330.0600,2020-08-04
SPY2020-08-21C306.002020-08-04,SPY,2020-08-21,24.83,15,24.77,15,24.64,call,306.00,0,2969,330.0600,2020-08-04
SPY2020-08-21C307.002020-08-04,SPY,2020-08-21,23.90,20,23.84,20,24.00,call,307.00,9,11608,330.0600,2020-08-04
SPY2020-08-21C308.002020-08-04,SPY,2020-08-21,22.97,20,22.91,20,22.34,call,308.00,6,4688,330.0600,2020-08-04
SPY2020-08-21C309.002020-08-04,SPY,2020-08-21,22.05,20,21.99,100,21.38,call,309.00,26,7679,330.0600,2020-08-04
SPY2020-08-21C310.002020-08-04,SPY,2020-08-21,21.13,25,21.07,25,21.00,call,310.00,1826,78346,330.0600,2020-08-04
SPY2020-08-21C311.002020-08-04,SPY,2020-08-21,20.22,25,20.17,25,20.32,call,311.00,37,7930,330.0600,2020-08-04
SPY2020-08-21C312.002020-08-04,SPY,2020-08-21,19.32,25,19.26,25,19.10,call,312.00,134,3595,330.0600,2020-08-04
SPY2020-08-21C313.002020-08-04,SPY,2020-08-21,18.42,25,18.37,25,18.37,call,313.00,171,6978,330.0600,2020-08-04
SPY2020-08-21C314.002020-08-04,SPY,2020-08-21,17.54,25,17.48,100,17.65,call,314.00,74,11152,330.0600,2020-08-04
SPY2020-08-21C315.002020-08-04,SPY,2020-08-21,16.66,25,16.60,25,16.75,call,315.00,484,25455,330.0600,2020-08-04
SPY2020-08-21C316.002020-08-04,SPY,2020-08-21,15.79,25,15.74,25,15.82,call,316.00,59,4792,330.0600,2020-08-04
SPY2020-08-21C317.002020-08-04,SPY,2020-08-21,14.93,25,14.88,25,14.20,call,317.00,27,6849,330.0600,2020-08-04
SPY2020-08-21C318.002020-08-04,SPY,2020-08-21,14.08,25,14.03,100,14.16,call,318.00,56,5988,330.0600,2020-08-04
SPY2020-08-21C319.002020-08-04,SPY,2020-08-21,13.24,25,13.19,25,12.55,call,319.00,31,6879,330.0600,2020-08-04
SPY2020-08-21C320.002020-08-04,SPY,2020-08-21,12.42,50,12.37,25,12.52,call,320.00,3367,50389,330.0600,2020-08-04
SPY2020-08-21C321.002020-08-04,SPY,2020-08-21,11.60,25,11.56,25,11.55,call,321.00,301,8767,330.0600,2020-08-04
SPY2020-08-21C322.002020-08-04,SPY,2020-08-21,10.80,25,10.77,10,10.75,call,322.00,378,14840,330.0600,2020-08-04
SPY2020-08-21C323.002020-08-04,SPY,2020-08-21,10.02,25,9.99,20,9.93,call,323.00,365,8923,330.0600,2020-08-04
SPY2020-08-21C324.002020-08-04,SPY,2020-08-21,9.26,100,9.23,20,9.35,call,324.00,645,13612,330.0600,2020-08-04
SPY2020-08-21C325.002020-08-04,SPY,2020-08-21,8.51,130,8.48,199,8.61,call,325.00,1461,29941,330.0600,2020-08-04
SPY2020-08-21C326.002020-08-04,SPY,2020-08-21,7.79,110,7.76,140,7.81,call,326.00,1098,22119,330.0600,2020-08-04
SPY2020-08-21C327.002020-08-04,SPY,2020-08-21,7.09,25,7.07,26,7.13,call,327.00,1356,12880,330.0600,2020-08-04
SPY2020-08-21C328.002020-08-04,SPY,2020-08-21,6.42,100,6.39,213,6.49,call,328.00,2369,8868,330.0600,2020-08-04
SPY2020-08-21C329.002020-08-04,SPY,2020-08-21,5.77,70,5.76,24,5.82,call,329.00,3179,8569,330.0600,2020-08-04
SPY2020-08-21C330.002020-08-04,SPY,2020-08-21,5.16,131,5.15,26,5.19,call,330.00,6979,42499,330.0600,2020-08-04
SPY2020-08-21C331.002020-08-04,SPY,2020-08-21,4.58,66,4.57,28,4.59,call,331.00,1791,10452,330.0600,2020-08-04
SPY2020-08-21C332.002020-08-04,SPY,2020-08-21,4.04,125,4.03,30,4.05,call,332.00,2013,11535,330.0600,2020-08-04
SPY2020-08-21C333.002020-08-04,SPY,2020-08-21,3.54,191,3.53,30,3.54,call,333.00,1527,15440,330.0600,2020-08-04
SPY2020-08-21C334.002020-08-04,SPY,2020-08-21,3.08,246,3.06,141,3.11,call,334.00,1160,8416,330.0600,2020-08-04
SPY2020-08-21C335.002020-08-04,SPY,2020-08-21,2.65,180,2.64,36,2.69,call,335.00,3715,52067,330.0600,2020-08-04
SPY2020-08-21C336.002020-08-04,SPY,2020-08-21,2.27,286,2.26,36,2.31,call,336.00,946,6124,330.0600,2020-08-04
SPY2020-08-21C337.002020-08-04,SPY,2020-08-21,1.93,936,1.91,1631,1.95,call,337.00,1326,8501,330.0600,2020-08-04
SPY2020-08-21C338.002020-08-04,SPY,2020-08-21,1.62,10,1.61,1735,1.64,call,338.00,777,12663,330.0600,2020-08-04
SPY2020-08-21C339.002020-08-04,SPY,2020-08-21,1.36,1138,1.35,36,1.35,call,339.00,1058,5508,330.0600,2020-08-04
SPY2020-08-21C340.002020-08-04,SPY,2020-08-21,1.13,1210,1.12,416,1.15,call,340.00,12674,25934,330.0600,2020-08-04
SPY2020-08-21C341.002020-08-04,SPY,2020-08-21,0.94,3336,0.92,4321,0.95,call,341.00,271,4519,330.0600,2020-08-04
SPY2020-08-21C342.002020-08-04,SPY,2020-08-21,0.77,1377,0.76,3155,0.78,call,342.00,239,4914,330.0600,2020-08-04
SPY2020-08-21C343.002020-08-04,SPY,2020-08-21,0.63,198,0.62,5705,0.62,call,343.00,111,5798,330.0600,2020-08-04
SPY2020-08-21C344.002020-08-04,SPY,2020-08-21,0.52,2990,0.51,4544,0.53,call,344.00,231,15912,330.0600,2020-08-04
SPY2020-08-21C345.002020-08-04,SPY,2020-08-21,0.43,5095,0.42,3844,0.43,call,345.00,954,20790,330.0600,2020-08-04
SPY2020-08-21C346.002020-08-04,SPY,2020-08-21,0.35,1655,0.34,7371,0.35,call,346.00,93,3448,330.0600,2020-08-04
SPY2020-08-21C347.002020-08-04,SPY,2020-08-21,0.29,4076,0.28,5147,0.26,call,347.00,29,1917,330.0600,2020-08-04
SPY2020-08-21C348.002020-08-04,SPY,2020-08-21,0.24,4591,0.23,5288,0.22,call,348.00,78,2209,330.0600,2020-08-04
SPY2020-08-21C349.002020-08-04,SPY,2020-08-21,0.20,7046,0.19,6063,0.20,call,349.00,120,1732,330.0600,2020-08-04
SPY2020-08-21C350.002020-08-04,SPY,2020-08-21,0.16,1677,0.15,6378,0.15,call,350.00,698,15655,330.0600,2020-08-04
SPY2020-08-21C351.002020-08-04,SPY,2020-08-21,0.14,6587,0.13,7495,0.12,call,351.00,64,1332,330.0600,2020-08-04
SPY2020-08-21C352.002020-08-04,SPY,2020-08-21,0.12,10504,0.11,888,0.10,call,352.00,22,1979,330.0600,2020-08-04
SPY2020-08-21C353.002020-08-04,SPY,2020-08-21,0.10,5837,0.09,5373,0.09,call,353.00,22,1762,330.0600,2020-08-04
SPY2020-08-21C354.002020-08-04,SPY,2020-08-21,0.08,3438,0.07,7275,0.10,call,354.00,0,2289,330.0600,2020-08-04
SPY2020-08-21C355.002020-08-04,SPY,2020-08-21,0.07,3797,0.06,6786,0.07,call,355.00,573,17337,330.0600,2020-08-04
SPY2020-08-21C356.002020-08-04,SPY,2020-08-21,0.06,3790,0.05,7033,0.07,call,356.00,0,75,330.0600,2020-08-04
SPY2020-08-21C357.002020-08-04,SPY,2020-08-21,0.05,3491,0.04,7988,0.05,call,357.00,1,49,330.0600,2020-08-04
SPY2020-08-21C358.002020-08-04,SPY,2020-08-21,0.05,12555,0.04,5571,0.05,call,358.00,1,90,330.0600,2020-08-04
SPY2020-08-21C359.002020-08-04,SPY,2020-08-21,0.04,3869,0.03,7175,0.04,call,359.00,1,0,330.0600,2020-08-04
SPY2020-08-21C360.002020-08-04,SPY,2020-08-21,0.04,12691,0.03,6798,0.03,call,360.00,252,10360,330.0600,2020-08-04
SPY2020-08-21C361.002020-08-04,SPY,2020-08-21,0.03,3515,0.02,8220,0.03,call,361.00,8,0,330.0600,2020-08-04
SPY2020-08-21C362.002020-08-04,SPY,2020-08-21,0.03,4622,0.02,7366,0,call,362.00,0,0,330.0600,2020-08-04
SPY2020-08-21C365.002020-08-04,SPY,2020-08-21,0.02,5085,0.01,11850,0.01,call,365.00,92,6336,330.0600,2020-08-04
SPY2020-08-21C370.002020-08-04,SPY,2020-08-21,0.01,1029,0,0,0.01,call,370.00,606,3131,330.0600,2020-08-04
SPY2020-08-21C375.002020-08-04,SPY,2020-08-21,0.01,6182,0,0,0,call,375.00,1,3982,330.0600,2020-08-04
SPY2020-08-21C380.002020-08-04,SPY,2020-08-21,0.01,9274,0,0,0,call,380.00,1,6973,330.0600,2020-08-04
SPY2020-08-21C385.002020-08-04,SPY,2020-08-21,0.01,10313,0,0,0,call,385.00,0,1224,330.0600,2020-08-04
SPY2020-08-21C390.002020-08-04,SPY,2020-08-21,0.01,11172,0,0,0,call,390.00,0,6952,330.0600,2020-08-04
SPY2020-08-21C395.002020-08-04,SPY,2020-08-21,0.01,11839,0,0,0,call,395.00,0,4959,330.0600,2020-08-04
SPY2020-08-21C400.002020-08-04,SPY,2020-08-21,0.01,12397,0,0,0,call,400.00,2,9096,330.0600,2020-08-04
SPY2020-08-21C405.002020-08-04,SPY,2020-08-21,0.01,12854,0,0,0,call,405.00,0,1335,330.0600,2020-08-04
SPY2020-08-21C410.002020-08-04,SPY,2020-08-21,0.01,8698,0,0,0,call,410.00,0,946,330.0600,2020-08-04
SPY2020-08-21C415.002020-08-04,SPY,2020-08-21,0.01,8698,0,0,0,call,415.00,0,295,330.0600,2020-08-04
SPY2020-08-21C420.002020-08-04,SPY,2020-08-21,0.01,8698,0,0,0,call,420.00,0,3335,330.0600,2020-08-04
SPY2020-08-21C425.002020-08-04,SPY,2020-08-21,0.01,8698,0,0,0,call,425.00,0,1531,330.0600,2020-08-04
SPY2020-08-21P140.002020-08-04,SPY,2020-08-21,0.01,5704,0,0,0.01,put,140.00,2,6148,330.0600,2020-08-04
SPY2020-08-21P145.002020-08-04,SPY,2020-08-21,0.01,5994,0,0,0,put,145.00,0,2200,330.0600,2020-08-04
SPY2020-08-21P150.002020-08-04,SPY,2020-08-21,0.01,6148,0,0,0,put,150.00,1,15216,330.0600,2020-08-04
