Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,ImpliedVolatility,Exchange,Delta,Gamma,Vega,Rho,OpenInterest,UnderlyingPrice,DataDate
AAL,20170609,0.33,300,0.00,0,0.30,put,38.00,0,1.40692,OPRA,-0.04589,0.01176,0.00561,-0.00031,21,49.52,06-04-2017
AAL,20170609,0.31,94,0.00,0,0.02,put,38.50,0,1.33235,OPRA,-0.04571,0.01238,0.00559,-0.00031,25,49.52,06-04-2017
AAL,20170609,0.02,65,0.00,0,0.06,put,39.00,0,0.82952,OPRA,-0.00619,0.00362,0.00102,-0.00004,19,49.52,06-04-2017
AAL,20170609,0.02,63,0.00,0,0.05,put,39.50,1,0.79038,OPRA,-0.00652,0.00397,0.00107,-0.00004,5,49.52,06-04-2017
AAL,20170609,0.05,199,0.00,0,0.35,put,40.00,0,0.84647,OPRA,-0.01396,0.00722,0.00208,-0.00009,17,49.52,06-04-2017
AAL,20170609,0.86,311,0.00,0,0.10,put,40.50,0,1.43720,OPRA,-0.10085,0.02112,0.01028,-0.00069,8,49.52,06-04-2017
AAL,20170609,0.09,211,0.00,0,0.01,put,41.00,0,0.83332,OPRA,-0.02388,0.01159,0.00328,-0.00016,38,49.52,06-04-2017
AAL,20170609,1.25,135,0.00,0,0.42,put,41.50,0,1.47316,OPRA,-0.13377,0.02518,0.01255,-0.00091,4,49.52,06-04-2017
AAL,20170609,0.11,100,0.00,0,0.03,put,42.00,0,0.76848,OPRA,-0.03062,0.01548,0.00404,-0.00020,50,49.52,06-04-2017
AAL,20170609,0.17,111,0.00,0,0.05,put,42.50,0,0.78454,OPRA,-0.04392,0.02036,0.00542,-0.00029,63,49.52,06-04-2017
AAL,20170609,0.13,241,0.00,0,0.02,put,43.00,0,0.69760,OPRA,-0.03870,0.02066,0.00489,-0.00025,640,49.52,06-04-2017
AAL,20170609,0.11,79,0.00,0,0.04,put,43.50,0,0.62993,OPRA,-0.03664,0.02189,0.00468,-0.00024,156,49.52,06-04-2017
AAL,20170609,0.07,99,0.01,9,0.01,put,44.00,2,0.55070,OPRA,-0.03130,0.02199,0.00411,-0.00020,247,49.52,06-04-2017
AAL,20170609,0.07,110,0.02,9,0.03,put,44.50,251,0.51774,OPRA,-0.03666,0.02664,0.00468,-0.00024,112,49.52,06-04-2017
AAL,20170609,0.04,53,0.03,9,0.03,put,45.00,2,0.45131,OPRA,-0.03324,0.02820,0.00432,-0.00022,123,49.52,06-04-2017
AAL,20170609,0.06,45,0.04,9,0.03,put,45.50,66,0.43711,OPRA,-0.04668,0.03838,0.00570,-0.00030,141,49.52,06-04-2017
AAL,20170609,0.08,264,0.05,91,0.04,put,46.00,8,0.41399,OPRA,-0.06127,0.05028,0.00706,-0.00039,326,49.52,06-04-2017
AAL,20170609,0.11,107,0.08,49,0.07,put,46.50,2,0.40145,OPRA,-0.08665,0.06760,0.00920,-0.00056,585,49.52,06-04-2017
AAL,20170609,0.15,270,0.12,106,0.12,put,47.00,160,0.38666,OPRA,-0.11970,0.08880,0.01163,-0.00077,432,49.52,06-04-2017
AAL,20170609,0.20,6,0.18,69,0.17,put,47.50,43,0.37095,OPRA,-0.16318,0.11425,0.01435,-0.00104,1474,49.52,06-04-2017
AAL,20170609,0.29,41,0.26,163,0.28,put,48.00,246,0.36032,OPRA,-0.22312,0.14248,0.01737,-0.00141,172,49.52,06-04-2017
AAL,20170609,0.41,41,0.38,218,0.40,put,48.50,658,0.35144,OPRA,-0.29851,0.16980,0.02018,-0.00188,293,49.52,06-04-2017
AAL,20170609,0.57,6,0.54,39,0.55,put,49.00,192,0.34278,OPRA,-0.38740,0.19221,0.02227,-0.00241,593,49.52,06-04-2017
AAL,20170609,0.79,9,0.75,23,0.77,put,49.50,374,0.33792,OPRA,-0.48658,0.20304,0.02319,-0.00299,179,49.52,06-04-2017
AAL,20170609,1.06,19,1.03,20,1.05,put,50.00,333,0.33736,OPRA,-0.58719,0.19867,0.02265,-0.00354,105,49.52,06-04-2017
AAL,20170609,1.38,6,1.34,49,1.13,put,50.50,54,0.33257,OPRA,-0.68412,0.18416,0.02069,-0.00402,49,49.52,06-04-2017
AAL,20170609,1.76,36,1.71,37,1.27,put,51.00,31,0.33542,OPRA,-0.76592,0.15751,0.01785,-0.00435,1,49.52,06-04-2017
AAL,20170609,2.18,89,2.13,22,2.14,put,51.50,15,0.34489,OPRA,-0.82800,0.12748,0.01484,-0.00453,257,49.52,06-04-2017
AAL,20170609,2.62,52,2.57,22,2.10,put,52.00,29,0.35123,OPRA,-0.87780,0.09961,0.01180,-0.00456,0,49.52,06-04-2017
AAL,20170609,3.10,112,3.00,651,2.92,put,52.50,43,0.35328,OPRA,-0.91778,0.07435,0.00884,-0.00440,0,49.52,06-04-2017
AAL,20170609,3.60,86,3.50,96,4.90,put,53.00,0,0.39581,OPRA,-0.92515,0.06179,0.00823,-0.00443,21,49.52,06-04-2017
AAL,20170609,4.10,235,4.00,17,3.45,put,53.50,16,0.43695,OPRA,-0.93108,0.05254,0.00773,-0.00445,0,49.52,06-04-2017
AAL,20170609,4.60,115,4.45,539,4.15,put,54.00,3,0.43881,OPRA,-0.95188,0.03955,0.00582,-0.00421,0,49.52,06-04-2017
AAL,20170609,5.10,1208,4.95,1128,4.75,put,54.50,80,0.47565,OPRA,-0.95506,0.03453,0.00551,-0.00422,0,49.52,06-04-2017
AAL,20170609,5.85,49,5.35,24,0.00,put,55.00,0,0.61947,OPRA,-0.92037,0.04127,0.00863,-0.00482,0,49.52,06-04-2017
AAL,20170609,6.05,6,5.95,58,5.60,put,55.50,1,0.48613,OPRA,-0.97645,0.01997,0.00323,-0.00354,0,49.52,06-04-2017
AAL,20170609,6.95,81,6.45,45,6.30,put,56.00,1,0.80557,OPRA,-0.89484,0.03900,0.01060,-0.00511,0,49.52,06-04-2017
AAL,20170609,8.35,51,6.65,28,0.00,put,56.50,0,1.08652,OPRA,-0.83376,0.03951,0.01451,-0.00524,0,49.52,06-04-2017
AAL,20170609,7.60,59,7.45,44,7.15,put,57.00,3,0.64843,OPRA,-0.96547,0.02043,0.00445,-0.00431,0,49.52,06-04-2017
AAL,20170609,9.35,1,7.20,36,0.00,put,57.50,0,0.99972,OPRA,-0.88761,0.03289,0.01111,-0.00533,0,49.52,06-04-2017
AAL,20170609,10.80,49,10.35,24,0.00,put,60.00,0,0.94338,OPRA,-0.95355,0.01780,0.00566,-0.00503,0,49.52,06-04-2017
AAL,20170609,16.40,52,15.35,44,0.00,put,65.00,0,1.65439,OPRA,-0.90374,0.01776,0.00993,-0.00606,0,49.52,06-04-2017
AAL,20170609,20.60,74,20.30,46,0.00,put,70.00,0,1.57202,OPRA,-0.96291,0.00890,0.00472,-0.00579,0,49.52,06-04-2017
AAL,20170616,16.85,53,16.45,34,0.00,call,33.00,0,1.21849,OPRA,0.97422,0.00547,0.00540,0.01042,0,49.52,06-04-2017
AAL,20170616,16.65,39,15.45,34,0.00,call,34.00,0,1.57754,OPRA,0.92751,0.00972,0.01241,0.00985,0,49.52,06-04-2017
AAL,20170616,14.85,53,14.45,34,12.95,call,35.00,0,1.06430,OPRA,0.97092,0.00692,0.00597,0.01102,50,49.52,06-04-2017
AAL,20170616,15.15,39,13.90,57,0.00,call,35.50,0,1.41436,OPRA,0.92310,0.01134,0.01298,0.01028,0,49.52,06-04-2017
AAL,20170616,13.60,45,13.45,52,13.96,call,36.00,10,0.89685,OPRA,0.97941,0.00615,0.00447,0.01151,26,49.52,06-04-2017
AAL,20170616,14.35,39,12.90,50,0.00,call,36.50,0,1.39228,OPRA,0.90905,0.01307,0.01473,0.01035,0,49.52,06-04-2017
AAL,20170616,13.70,380,12.45,34,8.05,call,37.00,0,1.31115,OPRA,0.91072,0.01369,0.01453,0.01056,1,49.52,06-04-2017
AAL,20170616,13.40,43,11.95,34,0.00,call,37.50,0,1.32989,OPRA,0.89867,0.01482,0.01594,0.01049,0,49.52,06-04-2017
AAL,20170616,11.80,363,11.45,77,9.30,call,38.00,0,0.80776,OPRA,0.97004,0.00935,0.00612,0.01201,51,49.52,06-04-2017
AAL,20170616,12.25,406,10.95,34,0.00,call,38.50,0,1.18978,OPRA,0.89889,0.01653,0.01592,0.01085,0,49.52,06-04-2017
AAL,20170616,10.85,388,10.45,68,7.70,call,39.00,0,0.77571,OPRA,0.96154,0.01196,0.00752,0.01219,46,49.52,06-04-2017
AAL,20170616,11.05,300,9.95,34,0.00,call,39.50,0,1.03714,OPRA,0.90269,0.01844,0.01548,0.01128,0,49.52,06-04-2017
AAL,20170616,9.60,61,9.50,57,10.35,call,40.00,6,0.50236,OPRA,0.99158,0.00507,0.00207,0.01304,1309,49.52,06-04-2017
AAL,20170616,10.35,39,8.95,31,0.00,call,40.50,0,1.03753,OPRA,0.87777,0.02172,0.01823,0.01115,0,49.52,06-04-2017
AAL,20170616,8.80,562,8.45,116,4.59,call,41.00,0,0.60770,OPRA,0.96164,0.01523,0.00751,0.01286,29,49.52,06-04-2017
AAL,20170616,9.20,153,7.75,32,0.00,call,41.50,0,0.85092,OPRA,0.88946,0.02466,0.01698,0.01173,0,49.52,06-04-2017
AAL,20170616,7.80,478,7.45,127,6.20,call,42.00,0,0.54279,OPRA,0.95771,0.01846,0.00813,0.01312,327,49.52,06-04-2017
AAL,20170616,7.15,575,7.00,312,7.07,call,42.50,205,0.43695,OPRA,0.97567,0.01453,0.00516,0.01360,1,49.52,06-04-2017
AAL,20170616,6.65,159,6.50,92,6.30,call,43.00,0,0.40821,OPRA,0.97425,0.01631,0.00541,0.01374,2000,49.52,06-04-2017
AAL,20170616,6.15,39,5.85,117,4.35,call,43.50,0,0.47160,OPRA,0.94079,0.02779,0.01063,0.01333,5,49.52,06-04-2017
AAL,20170616,5.65,39,5.55,96,5.64,call,44.00,34,0.38652,OPRA,0.95774,0.02591,0.00813,0.01379,577,49.52,06-04-2017
AAL,20170616,5.45,80,5.05,24,3.40,call,44.50,0,0.47751,OPRA,0.89992,0.04089,0.01582,0.01297,26,49.52,06-04-2017
AAL,20170616,4.70,45,4.60,120,4.64,call,45.00,322,0.37194,OPRA,0.92749,0.04124,0.01244,0.01361,1364,49.52,06-04-2017
AAL,20170616,4.20,24,4.10,524,4.73,call,45.50,48,0.33849,OPRA,0.92150,0.04814,0.01322,0.01368,721,49.52,06-04-2017
AAL,20170616,3.75,39,3.65,297,4.04,call,46.00,393,0.33743,OPRA,0.89272,0.06086,0.01664,0.01336,12296,49.52,06-04-2017
AAL,20170616,3.35,632,3.20,467,3.80,call,46.50,46,0.34032,OPRA,0.85456,0.07463,0.02057,0.01288,169,49.52,06-04-2017
AAL,20170616,2.87,33,2.80,171,3.12,call,47.00,1187,0.32722,OPRA,0.82017,0.08913,0.02361,0.01247,7546,49.52,06-04-2017
AAL,20170616,2.46,38,2.40,97,2.50,call,47.50,29,0.32134,OPRA,0.77347,0.10421,0.02709,0.01184,935,49.52,06-04-2017
AAL,20170616,2.08,39,2.02,74,2.05,call,48.00,242,0.31570,OPRA,0.71904,0.11880,0.03033,0.01108,2440,49.52,06-04-2017
AAL,20170616,1.72,39,1.68,65,1.90,call,48.50,134,0.31067,OPRA,0.65717,0.13161,0.03306,0.01019,982,49.52,06-04-2017
AAL,20170616,1.40,3,1.36,80,1.44,call,49.00,485,0.30510,OPRA,0.58937,0.14179,0.03497,0.00919,11569,49.52,06-04-2017
AAL,20170616,1.12,6,1.09,90,1.34,call,49.50,201,0.30248,OPRA,0.51696,0.14658,0.03584,0.00809,1271,49.52,06-04-2017
AAL,20170616,0.88,375,0.85,137,0.92,call,50.00,1816,0.29943,OPRA,0.44334,0.14671,0.03551,0.00697,2867,49.52,06-04-2017
AAL,20170616,0.69,105,0.66,35,0.85,call,50.50,558,0.30038,OPRA,0.37284,0.14016,0.03404,0.00588,830,49.52,06-04-2017
AAL,20170616,0.53,200,0.50,36,0.51,call,51.00,117,0.30031,OPRA,0.30673,0.13006,0.03159,0.00486,1712,49.52,06-04-2017
AAL,20170616,0.40,40,0.37,87,0.37,call,51.50,20,0.30000,OPRA,0.24672,0.11699,0.02840,0.00392,965,49.52,06-04-2017
AAL,20170616,0.31,205,0.28,45,0.36,call,52.00,303,0.30482,OPRA,0.19830,0.10162,0.02508,0.00315,1411,49.52,06-04-2017
AAL,20170616,0.23,155,0.20,375,0.22,call,52.50,113,0.30517,OPRA,0.15401,0.08647,0.02138,0.00245,568,49.52,06-04-2017
AAL,20170616,0.19,220,0.15,82,0.20,call,53.00,23,0.31433,OPRA,0.12423,0.07251,0.01847,0.00198,834,49.52,06-04-2017
AAL,20170616,0.13,19,0.11,145,0.12,call,53.50,34,0.31369,OPRA,0.09319,0.05906,0.01503,0.00149,288,49.52,06-04-2017
AAL,20170616,0.11,148,0.08,438,0.12,call,54.00,36,0.32278,OPRA,0.07476,0.04864,0.01274,0.00120,2,49.52,06-04-2017
AAL,20170616,0.07,83,0.05,87,0.06,call,55.00,57,0.34003,OPRA,0.04825,0.03276,0.00905,0.00077,1306,49.52,06-04-2017
AAL,20170616,0.02,64,0.00,0,0.02,call,60.00,0,0.43047,OPRA,0.00796,0.00563,0.00198,0.00013,169,49.52,06-04-2017
AAL,20170616,0.02,192,0.00,0,0.00,call,65.00,0,0.58417,OPRA,0.00610,0.00328,0.00156,0.00010,0,49.52,06-04-2017
AAL,20170616,0.02,67,0.00,0,0.00,put,33.00,0,0.86808,OPRA,-0.00396,0.00150,0.00106,-0.00006,0,49.52,06-04-2017
AAL,20170616,0.04,182,0.00,0,0.00,put,34.00,0,0.87801,OPRA,-0.00734,0.00257,0.00183,-0.00012,0,49.52,06-04-2017
AAL,20170616,0.02,70,0.00,0,0.01,put,35.00,1,0.75241,OPRA,-0.00452,0.00195,0.00119,-0.00007,116,49.52,06-04-2017
AAL,20170616,0.02,72,0.00,0,0.00,put,35.50,0,0.72437,OPRA,-0.00468,0.00209,0.00123,-0.00007,0,49.52,06-04-2017
AAL,20170616,0.02,75,0.00,0,0.03,put,36.00,0,0.69711,OPRA,-0.00488,0.00225,0.00128,-0.00008,35,49.52,06-04-2017
AAL,20170616,0.02,72,0.00,0,0.00,put,36.50,0,0.66985,OPRA,-0.00507,0.00243,0.00132,-0.00008,0,49.52,06-04-2017
AAL,20170616,0.02,79,0.00,0,0.08,put,37.00,0,0.64259,OPRA,-0.00525,0.00261,0.00137,-0.00008,192,49.52,06-04-2017
AAL,20170616,0.06,45,0.00,0,0.00,put,37.50,0,0.70855,OPRA,-0.01294,0.00523,0.00301,-0.00021,0,49.52,06-04-2017
AAL,20170616,0.03,105,0.00,0,0.05,put,38.00,1,0.61906,OPRA,-0.00787,0.00388,0.00195,-0.00012,307,49.52,06-04-2017
AAL,20170616,0.05,52,0.00,0,0.03,put,38.50,0,0.63285,OPRA,-0.01219,0.00556,0.00286,-0.00019,30,49.52,06-04-2017
AAL,20170616,0.02,9,0.00,0,0.02,put,39.00,0,0.53711,OPRA,-0.00620,0.00362,0.00158,-0.00010,376,49.52,06-04-2017
AAL,20170616,0.06,54,0.00,0,0.04,put,39.50,0,0.59147,OPRA,-0.01531,0.00724,0.00348,-0.00024,33,49.52,06-04-2017
AAL,20170616,0.06,733,0.01,3,0.03,put,40.00,13,0.57586,OPRA,-0.01797,0.00853,0.00399,-0.00028,2100,49.52,06-04-2017
AAL,20170616,0.06,291,0.01,147,0.00,put,40.50,0,0.54685,OPRA,-0.01884,0.00935,0.00416,-0.00030,0,49.52,06-04-2017
AAL,20170616,0.06,237,0.02,92,0.02,put,41.00,3,0.52920,OPRA,-0.02186,0.01096,0.00471,-0.00034,446,49.52,06-04-2017
AAL,20170616,0.06,49,0.02,210,0.04,put,41.50,0,0.50016,OPRA,-0.02302,0.01212,0.00492,-0.00036,39,49.52,06-04-2017
AAL,20170616,0.07,246,0.03,99,0.02,put,42.00,60,0.48951,OPRA,-0.02860,0.01485,0.00590,-0.00045,2015,49.52,06-04-2017
AAL,20170616,0.05,24,0.03,197,0.03,put,42.50,0,0.44252,OPRA,-0.02574,0.01504,0.00541,-0.00040,25,49.52,06-04-2017
AAL,20170616,0.07,40,0.04,188,0.06,put,43.00,73,0.43779,OPRA,-0.03434,0.01931,0.00687,-0.00054,4605,49.52,06-04-2017
AAL,20170616,0.07,24,0.05,190,0.24,put,43.50,0,0.41483,OPRA,-0.03891,0.02258,0.00760,-0.00061,36,49.52,06-04-2017
AAL,20170616,0.08,24,0.06,228,0.07,put,44.00,97,0.39666,OPRA,-0.04625,0.02716,0.00875,-0.00072,1308,49.52,06-04-2017
AAL,20170616,0.10,24,0.08,187,0.08,put,44.50,31,0.38610,OPRA,-0.05876,0.03375,0.01057,-0.00091,1072,49.52,06-04-2017
AAL,20170616,0.13,45,0.10,208,0.11,put,45.00,138,0.37504,OPRA,-0.07419,0.04162,0.01266,-0.00115,4614,49.52,06-04-2017
AAL,20170616,0.16,24,0.13,211,0.12,put,45.50,44,0.36278,OPRA,-0.09273,0.05090,0.01496,-0.00143,599,49.52,06-04-2017
AAL,20170616,0.21,3,0.17,141,0.16,put,46.00,66,0.35440,OPRA,-0.11820,0.06211,0.01783,-0.00182,1861,49.52,06-04-2017
AAL,20170616,0.25,6,0.23,42,0.25,put,46.50,55,0.34243,OPRA,-0.14701,0.07473,0.02072,-0.00226,1386,49.52,06-04-2017
AAL,20170616,0.32,39,0.30,35,0.30,put,47.00,70,0.33334,OPRA,-0.18419,0.08885,0.02396,-0.00282,1017,49.52,06-04-2017
AAL,20170616,0.42,39,0.39,59,0.41,put,47.50,111,0.32669,OPRA,-0.23021,0.10348,0.02734,-0.00351,382,49.52,06-04-2017
AAL,20170616,0.53,9,0.51,49,0.52,put,48.00,98,0.31891,OPRA,-0.28306,0.11809,0.03044,-0.00429,6628,49.52,06-04-2017
AAL,20170616,0.68,45,0.66,10,0.60,put,48.50,25,0.31362,OPRA,-0.34445,0.13069,0.03311,-0.00518,523,49.52,06-04-2017
AAL,20170616,0.87,45,0.84,9,0.83,put,49.00,51,0.30933,OPRA,-0.41203,0.14009,0.03500,-0.00615,254,49.52,06-04-2017
AAL,20170616,1.09,35,1.06,56,1.09,put,49.50,67,0.30517,OPRA,-0.48360,0.14546,0.03584,-0.00713,177,49.52,06-04-2017
AAL,20170616,1.36,107,1.32,46,1.35,put,50.00,235,0.30352,OPRA,-0.55634,0.14497,0.03551,-0.00809,318,49.52,06-04-2017
AAL,20170616,1.67,130,1.63,25,1.51,put,50.50,181,0.30457,OPRA,-0.62604,0.13864,0.03407,-0.00895,168,49.52,06-04-2017
AAL,20170616,2.01,111,1.97,10,1.93,put,51.00,36,0.30475,OPRA,-0.69138,0.12885,0.03167,-0.00965,46,49.52,06-04-2017
AAL,20170616,2.39,132,2.34,10,2.05,put,51.50,37,0.30655,OPRA,-0.74948,0.11584,0.02861,-0.01020,188,49.52,06-04-2017
AAL,20170616,2.79,104,2.74,35,2.24,put,52.00,3,0.30813,OPRA,-0.80036,0.10142,0.02516,-0.01053,8,49.52,06-04-2017
AAL,20170616,3.25,394,3.15,80,2.97,put,52.50,48,0.31570,OPRA,-0.83878,0.08665,0.02201,-0.01066,9,49.52,06-04-2017
AAL,20170616,3.70,584,3.60,28,3.20,put,53.00,19,0.32362,OPRA,-0.87015,0.07318,0.01902,-0.01061,4,49.52,06-04-2017
AAL,20170616,4.15,84,4.05,82,3.50,put,53.50,10,0.32461,OPRA,-0.90062,0.06405,0.01573,-0.01032,0,49.52,06-04-2017
AAL,20170616,4.65,231,4.50,120,4.10,put,54.00,8,0.33517,OPRA,-0.91933,0.05023,0.01345,-0.01018,11,49.52,06-04-2017
AAL,20170616,5.60,110,5.50,30,4.95,put,55.00,5,0.36581,OPRA,-0.94024,0.03662,0.01068,-0.00961,37,49.52,06-04-2017
AAL,20170616,10.60,67,10.35,665,17.10,put,60.00,0,0.64606,OPRA,-0.94368,0.01969,0.01019,-0.01119,13,49.52,06-04-2017
AAL,20170616,15.60,44,15.35,51,18.60,put,65.00,0,0.85004,OPRA,-0.95490,0.01254,0.00853,-0.01180,0,49.52,06-04-2017
AAL,20170623,17.25,9,16.20,16,0.00,call,33.00,0,1.05519,OPRA,0.96467,0.00652,0.00882,0.01619,0,49.52,06-04-2017
AAL,20170623,17.85,32,14.70,10,0.00,call,33.50,0,1.07359,OPRA,0.95724,0.00749,0.01030,0.01623,0,49.52,06-04-2017
AAL,20170623,17.60,32,14.10,15,0.00,call,34.00,0,1.10535,OPRA,0.94723,0.00861,0.01219,0.01619,0,49.52,06-04-2017
AAL,20170623,17.40,1,13.20,24,0.00,call,34.50,0,1.02811,OPRA,0.95151,0.00865,0.01140,0.01659,0,49.52,06-04-2017
AAL,20170623,16.00,33,13.85,12,0.00,call,35.00,0,1.09073,OPRA,0.93582,0.01018,0.01421,0.01638,0,49.52,06-04-2017
AAL,20170623,15.85,10,12.15,15,0.00,call,35.50,0,1.72525,OPRA,0.85168,0.01186,0.02618,0.01373,0,49.52,06-04-2017
AAL,20170623,15.25,99,12.85,118,0.00,call,36.00,0,1.09783,OPRA,0.91925,0.01206,0.01695,0.01641,0,49.52,06-04-2017
AAL,20170623,14.80,119,11.50,162,0.00,call,36.50,0,0.74725,OPRA,0.96973,0.00811,0.00777,0.01818,0,49.52,06-04-2017
AAL,20170623,14.30,117,11.60,148,0.00,call,37.00,0,0.96520,OPRA,0.92446,0.01304,0.01611,0.01712,0,49.52,06-04-2017
AAL,20170623,13.75,24,11.45,261,0.00,call,37.50,0,1.01493,OPRA,0.90634,0.01457,0.01893,0.01684,0,49.52,06-04-2017
AAL,20170623,12.70,216,11.40,18,0.00,call,38.00,0,0.95201,OPRA,0.90822,0.01530,0.01865,0.01717,0,49.52,06-04-2017
AAL,20170623,12.80,474,10.20,469,0.00,call,38.50,0,0.88955,OPRA,0.91055,0.01607,0.01830,0.01752,0,49.52,06-04-2017
AAL,20170623,11.70,282,10.40,18,0.00,call,39.00,0,0.88086,OPRA,0.90170,0.01740,0.01962,0.01752,0,49.52,06-04-2017
AAL,20170623,11.80,106,9.65,18,0.00,call,39.50,0,0.92752,OPRA,0.88032,0.01904,0.02259,0.01714,0,49.52,06-04-2017
AAL,20170623,10.80,258,9.30,19,0.00,call,40.00,0,0.81072,OPRA,0.89426,0.01993,0.02069,0.01786,0,49.52,06-04-2017
AAL,20170623,10.80,350,8.70,18,0.00,call,40.50,0,0.86403,OPRA,0.86892,0.02177,0.02408,0.01736,0,49.52,06-04-2017
AAL,20170623,10.10,155,8.35,19,0.00,call,41.00,0,0.81689,OPRA,0.86631,0.02335,0.02441,0.01756,0,49.52,06-04-2017
AAL,20170623,9.85,369,7.90,18,0.00,call,41.50,0,0.83818,OPRA,0.84671,0.02496,0.02676,0.01724,0,49.52,06-04-2017
AAL,20170623,8.00,275,7.45,97,5.30,call,42.00,0,0.50380,OPRA,0.93255,0.02289,0.01479,0.02006,10,49.52,06-04-2017
AAL,20170623,7.25,271,7.05,80,3.10,call,42.50,0,0.41962,OPRA,0.95055,0.02153,0.01160,0.02082,17,49.52,06-04-2017
AAL,20170623,6.85,363,6.55,105,6.99,call,43.00,2,0.43054,OPRA,0.93215,0.02691,0.01486,0.02058,42,49.52,06-04-2017
AAL,20170623,6.50,76,6.10,76,3.70,call,43.50,0,0.45972,OPRA,0.90210,0.03323,0.01957,0.02002,4,49.52,06-04-2017
AAL,20170623,5.85,81,5.60,76,3.60,call,44.00,0,0.38993,OPRA,0.91612,0.03493,0.01747,0.02068,19,49.52,06-04-2017
AAL,20170623,5.25,4,5.15,81,4.75,call,44.50,0,0.34736,OPRA,0.91860,0.03834,0.01708,0.02102,16,49.52,06-04-2017
AAL,20170623,5.05,640,4.70,38,3.34,call,45.00,0,0.40085,OPRA,0.86408,0.04812,0.02470,0.01978,63,49.52,06-04-2017
AAL,20170623,4.65,662,4.20,164,3.99,call,45.50,0,0.38768,OPRA,0.84335,0.05473,0.02717,0.01948,179,49.52,06-04-2017
AAL,20170623,3.95,1132,3.80,111,4.01,call,46.00,9,0.33648,OPRA,0.84301,0.06315,0.02721,0.01977,236,49.52,06-04-2017
AAL,20170623,3.50,812,3.35,318,3.72,call,46.50,9,0.32079,OPRA,0.81724,0.07303,0.02999,0.01934,79,49.52,06-04-2017
AAL,20170623,3.05,24,2.98,98,3.29,call,47.00,18,0.31412,OPRA,0.78037,0.08328,0.03348,0.01860,1415,49.52,06-04-2017
AAL,20170623,2.66,24,2.59,52,2.86,call,47.50,21,0.30795,OPRA,0.73794,0.09353,0.03685,0.01771,199,49.52,06-04-2017
AAL,20170623,2.29,11,2.23,96,2.47,call,48.00,22,0.30271,OPRA,0.68982,0.10311,0.03992,0.01667,238,49.52,06-04-2017
AAL,20170623,1.95,16,1.90,118,2.36,call,48.50,25,0.29878,OPRA,0.63647,0.11112,0.04245,0.01547,222,49.52,06-04-2017
AAL,20170623,1.64,16,1.59,165,1.85,call,49.00,35,0.29436,OPRA,0.57951,0.11749,0.04421,0.01416,140,49.52,06-04-2017
AAL,20170623,1.36,6,1.30,110,1.73,call,49.50,2,0.28911,OPRA,0.51965,0.12190,0.04506,0.01276,69,49.52,06-04-2017
AAL,20170623,1.12,6,1.08,326,1.17,call,50.00,59,0.28940,OPRA,0.45905,0.12129,0.04487,0.01132,593,49.52,06-04-2017
AAL,20170623,0.91,6,0.88,56,1.15,call,50.50,12,0.28864,OPRA,0.39964,0.11836,0.04368,0.00989,10,49.52,06-04-2017
AAL,20170623,0.73,6,0.70,100,0.81,call,51.00,31,0.28699,OPRA,0.34220,0.11320,0.04155,0.00850,15,49.52,06-04-2017
AAL,20170623,0.59,10,0.55,153,0.58,call,51.50,1,0.28730,OPRA,0.28955,0.10530,0.03870,0.00721,36,49.52,06-04-2017
AAL,20170623,0.47,6,0.43,246,0.55,call,52.00,22,0.28783,OPRA,0.24179,0.09590,0.03533,0.00604,9,49.52,06-04-2017
AAL,20170623,0.38,62,0.34,112,0.32,call,52.50,0,0.29112,OPRA,0.20162,0.08546,0.03185,0.00505,24,49.52,06-04-2017
AAL,20170623,0.33,75,0.26,113,0.00,call,53.00,0,0.29735,OPRA,0.16941,0.07508,0.02860,0.00425,0,49.52,06-04-2017
AAL,20170623,0.18,31,0.15,228,0.11,call,54.00,0,0.29408,OPRA,0.10634,0.05517,0.02081,0.00268,14,49.52,06-04-2017
AAL,20170623,0.13,76,0.07,755,0.00,call,55.00,0,0.30031,OPRA,0.06858,0.03890,0.01501,0.00173,0,49.52,06-04-2017
AAL,20170623,0.02,54,0.00,0,0.00,call,60.00,0,0.34201,OPRA,0.00799,0.00565,0.00250,0.00020,0,49.52,06-04-2017
AAL,20170623,0.27,84,0.00,0,0.00,put,33.00,0,0.99595,OPRA,-0.02866,0.00581,0.00742,-0.00075,0,49.52,06-04-2017
AAL,20170623,0.78,54,0.00,0,0.00,put,33.50,0,1.20613,OPRA,-0.05950,0.00867,0.01340,-0.00160,0,49.52,06-04-2017
AAL,20170623,0.32,84,0.00,0,0.00,put,34.00,0,0.96371,OPRA,-0.03427,0.00697,0.00860,-0.00090,0,49.52,06-04-2017
AAL,20170623,0.75,79,0.00,0,0.00,put,34.50,0,1.12180,OPRA,-0.06161,0.00959,0.01377,-0.00164,0,49.52,06-04-2017
AAL,20170623,0.74,99,0.00,0,0.00,put,35.00,0,1.08232,OPRA,-0.06298,0.01011,0.01401,-0.00167,0,49.52,06-04-2017
AAL,20170623,0.33,91,0.00,0,0.00,put,35.50,0,0.87524,OPRA,-0.03850,0.00844,0.00946,-0.00100,0,49.52,06-04-2017
AAL,20170623,1.59,86,0.00,0,0.00,put,36.00,0,1.25209,OPRA,-0.10377,0.01273,0.02040,-0.00282,0,49.52,06-04-2017
