Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,ImpliedVolatility,Exchange,Delta,Gamma,Vega,Rho,OpenInterest,UnderlyingPrice,DataDate
AA,20180119,4.9,409,4.7,97,4.7,put,35.00,1,0.36669,OPRA,-0.51686,0.04247,0.10275,-0.10476,454,33.01,06-10-2017
AA,20180119,5.5,206,5.3,236,0.0,put,36.00,0,0.36244,OPRA,-0.55840,0.04260,0.10173,-0.11167,0,33.01,06-10-2017
AA,20180119,6.2,504,5.9,527,6.3,put,37.00,0,0.35946,OPRA,-0.59893,0.04217,0.09958,-0.11769,35,33.01,06-10-2017
AA,20180119,6.9,484,6.6,509,7.0,put,38.00,0,0.35798,OPRA,-0.63655,0.04117,0.09670,-0.12249,50,33.01,06-10-2017
AA,20180119,7.6,203,7.4,135,0.0,put,39.00,0,0.35842,OPRA,-0.67135,0.03968,0.09311,-0.12674,0,33.01,06-10-2017
AA,20180119,8.40,443,8.10,393,8.32,put,40.00,3,0.35559,OPRA,-0.70760,0.03814,0.08831,-0.12957,298,33.01,06-10-2017
AA,20180119,9.2,454,8.9,275,0.0,put,41.00,0,0.35526,OPRA,-0.73821,0.03625,0.08369,-0.13063,0,33.01,06-10-2017
AA,20180119,10.0,253,9.8,94,0.0,put,42.00,0,0.35821,OPRA,-0.76413,0.03409,0.07913,-0.13183,0,33.01,06-10-2017
AA,20180119,10.8,46,10.6,176,0.0,put,43.00,0,0.35165,OPRA,-0.79948,0.03176,0.07157,-0.13081,0,33.01,06-10-2017
AA,20180119,11.7,77,11.5,154,12.4,put,44.00,0,0.35590,OPRA,-0.81896,0.02955,0.06727,-0.12849,30,33.01,06-10-2017
AA,20180119,12.60,82,12.40,165,14.58,put,45.00,0,0.35815,OPRA,-0.83812,0.02744,0.06268,-0.12572,145,33.01,06-10-2017
AA,20180119,13.5,57,13.3,72,0.0,put,46.00,0,0.35815,OPRA,-0.85906,0.02512,0.05700,-0.12028,0,33.01,06-10-2017
AA,20180119,14.4,50,14.2,36,16.4,put,47.00,0,0.35505,OPRA,-0.88276,0.08330,0.04984,-0.11253,1,33.01,06-10-2017
AA,20180119,15.3,16,15.2,20,0.0,put,48.00,0,0.35944,OPRA,-0.89510,0.02045,0.04581,-0.10876,0,33.01,06-10-2017
AA,20180119,17.7,37,16.0,36,0.0,put,49.00,0,0.47738,OPRA,-0.81371,0.02232,0.06848,-0.15109,0,33.01,06-10-2017
AA,20180119,17.3,37,17.0,30,17.6,put,50.00,0,0.36283,OPRA,-0.92271,0.01623,0.03609,-0.09086,32,33.01,06-10-2017
AA,20180119,22.2,25,21.8,36,0.0,put,55.00,0,0.35736,OPRA,-0.98251,0.00474,0.00972,-0.00995,0,33.01,06-10-2017
AA,20190118,18.40,100,14.20,63,14.65,call,18.00,0,0.44076,OPRA,0.92052,0.00801,0.06204,0.22598,6,33.01,06-10-2017
AA,20190118,14.90,44,14.40,22,13.85,call,20.00,0,0.42286,OPRA,0.89410,0.01033,0.07670,0.23871,24,33.01,06-10-2017
AA,20190118,12.60,47,12.10,60,15.72,call,23.00,0,0.40332,OPRA,0.84388,0.01418,0.10032,0.24950,3,33.01,06-10-2017
AA,20190118,11.20,158,10.80,44,9.95,call,25.00,0,0.39817,OPRA,0.80287,0.01665,0.11626,0.24979,21,33.01,06-10-2017
AA,20190118,8.30,202,7.90,58,7.67,call,30.00,0,0.38797,OPRA,0.68817,0.02178,0.14810,0.23637,71,33.01,06-10-2017
AA,20190118,7.2,79,6.9,105,6.9,call,32.00,0,0.37986,OPRA,0.63937,0.02354,0.15674,0.22767,74,33.01,06-10-2017
AA,20190118,6.00,240,5.60,110,5.90,call,35.00,22,0.37740,OPRA,0.56700,0.02489,0.16467,0.20968,147,33.01,06-10-2017
AA,20190118,4.20,68,3.90,150,4.25,call,40.00,24,0.36775,OPRA,0.45005,0.02571,0.16575,0.17612,379,33.01,06-10-2017
AA,20190118,3.00,88,2.75,76,2.90,call,45.00,0,0.36625,OPRA,0.35141,0.02419,0.15539,0.14269,83,33.01,06-10-2017
AA,20190118,2.15,68,1.90,84,2.35,call,50.00,0,0.36428,OPRA,0.26958,0.02166,0.13847,0.11279,19,33.01,06-10-2017
AA,20190118,1.55,62,1.35,48,1.40,call,55.00,0,0.36483,OPRA,0.20656,0.01868,0.11968,0.08835,336,33.01,06-10-2017
AA,20190118,0.90,32,0.85,20,0.95,put,18.00,0,0.44343,OPRA,-0.08103,0.00811,0.06294,-0.05001,547,33.01,06-10-2017
AA,20190118,1.25,40,1.10,191,1.15,put,20.00,0,0.42445,OPRA,-0.10752,0.01044,0.07752,-0.06594,218,33.01,06-10-2017
AA,20190118,2.00,85,1.75,151,2.25,put,23.00,0,0.41100,OPRA,-0.16018,0.01427,0.10197,-0.09831,228,33.01,06-10-2017
AA,20190118,2.60,124,2.35,137,2.50,put,25.00,0,0.40409,OPRA,-0.20103,0.01670,0.11755,-0.12298,514,33.01,06-10-2017
AA,20190118,4.6,92,4.3,99,4.6,put,30.00,0,0.39057,OPRA,-0.31672,0.02200,0.14880,-0.19198,115,33.01,06-10-2017
AA,20190118,5.5,63,5.2,162,5.0,put,32.00,0,0.38128,OPRA,-0.36648,0.02387,0.15725,-0.21864,10,33.01,06-10-2017
AA,20190118,7.20,106,6.90,52,7.06,put,35.00,0,0.37843,OPRA,-0.44078,0.02530,0.16468,-0.25792,185,33.01,06-10-2017
AA,20190118,10.5,48,10.1,152,10.8,put,40.00,0,0.37216,OPRA,-0.56114,0.02594,0.16372,-0.31066,11,33.01,06-10-2017
AA,20190118,14.2,67,13.9,75,0.0,put,45.00,0,0.36809,OPRA,-0.66835,0.02439,0.14965,-0.33910,0,33.01,06-10-2017
AA,20190118,18.4,80,18.1,64,0.0,put,50.00,0,0.37078,OPRA,-0.75495,0.02116,0.12823,-0.33547,0,33.01,06-10-2017
AA,20190118,22.9,56,22.5,60,20.2,put,55.00,0,0.37261,OPRA,-0.82357,0.01751,0.10412,-0.30176,35,33.01,06-10-2017
AAC,20170616,0.05,30,0.00,0,0.20,call,10.00,0,1.79800,OPRA,0.04327,0.05974,0.00079,0.00004,90,6.47,06-10-2017
AAC,20170616,0.05,35,0.00,0,1.00,call,12.50,0,2.49418,OPRA,0.03335,0.03481,0.00064,0.00003,212,6.47,06-10-2017
AAC,20170616,0.05,31,0.00,0,0.35,call,15.00,0,3.02823,OPRA,0.02860,0.02525,0.00056,0.00003,25,6.47,06-10-2017
AAC,20170616,0.05,33,0.00,0,0.00,call,17.50,0,3.46237,OPRA,0.02580,0.02026,0.00051,0.00002,0,6.47,06-10-2017
AAC,20170616,0.05,34,0.00,0,0.05,call,20.00,0,3.82676,OPRA,0.02388,0.01718,0.00048,0.00002,301,6.47,06-10-2017
AAC,20170616,0.05,33,0.00,0,2.30,call,22.50,0,4.13993,OPRA,0.02247,0.01508,0.00046,0.00002,10,6.47,06-10-2017
AAC,20170616,0.05,33,0.00,0,1.80,call,25.00,0,4.41583,OPRA,0.02142,0.01358,0.00044,0.00002,10,6.47,06-10-2017
AAC,20170616,0.05,30,0.00,0,0.00,call,30.00,0,4.88202,OPRA,0.01990,0.01154,0.00041,0.00002,0,6.47,06-10-2017
AAC,20170616,1.75,55,1.35,37,1.17,call,5.00,0,1.69851,OPRA,0.89659,0.12391,0.00154,0.00074,15,6.47,06-10-2017
AAC,20170616,0.10,47,0.00,0,0.35,call,7.50,0,0.94201,OPRA,0.13059,0.26360,0.00181,0.00014,163,6.47,06-10-2017
AAC,20170616,4.00,47,3.20,103,3.09,put,10.00,0,2.22405,OPRA,-0.90925,0.08608,0.00140,-0.00117,11,6.47,06-10-2017
AAC,20170616,6.4,37,5.7,48,0.0,put,12.50,0,2.44067,OPRA,-0.97033,0.03248,0.00058,-0.00119,0,6.47,06-10-2017
AAC,20170616,8.9,43,8.3,61,8.2,put,15.00,0,3.61275,OPRA,-0.93636,0.04047,0.00107,-0.00164,9,6.47,06-10-2017
AAC,20170616,11.5,27,10.7,38,0.0,put,17.50,0,4.09818,OPRA,-0.94170,0.03332,0.00100,-0.00185,0,6.47,06-10-2017
AAC,20170616,13.9,29,13.4,27,0.0,put,20.00,0,4.95361,OPRA,-0.91910,0.03546,0.00128,-0.00223,0,6.47,06-10-2017
AAC,20170616,16.3,37,15.8,57,15.8,put,22.50,0,4.09221,OPRA,-0.97955,0.01420,0.00042,-0.00181,11,6.47,06-10-2017
AAC,20170616,18.8,27,18.2,39,0.0,put,25.00,0,6.62165,OPRA,-0.86628,0.03815,0.00184,-0.00286,0,6.47,06-10-2017
AAC,20170616,23.8,27,23.2,39,0.0,put,30.00,0,7.19923,OPRA,-0.87264,0.03393,0.00178,-0.00336,0,6.47,06-10-2017
AAC,20170616,0.05,117,0.00,0,0.05,put,5.00,0,1.26359,OPRA,-0.05163,0.09796,0.00091,-0.00006,133,6.47,06-10-2017
AAC,20170616,1.45,50,0.75,98,0.40,put,7.50,0,1.05161,OPRA,-0.83989,0.27124,0.00208,-0.00088,128,6.47,06-10-2017
AAC,20170721,0.1,125,0.0,0,0.0,call,10.00,0,0.80431,OPRA,0.07115,0.07757,0.00297,0.00047,0,6.47,06-10-2017
AAC,20170721,0.05,37,0.00,0,0.00,call,12.50,0,0.97669,OPRA,0.03334,0.03487,0.00162,0.00022,0,6.47,06-10-2017
AAC,20170721,4.1,33,3.8,36,0.0,call,2.50,0,2.16838,OPRA,0.95252,0.02095,0.00216,0.00234,0,6.47,06-10-2017
AAC,20170721,1.80,54,1.45,55,1.34,call,5.00,0,0.82391,OPRA,0.85844,0.12497,0.00489,0.00445,20,6.47,06-10-2017
AAC,20170721,0.35,39,0.20,22,0.20,call,7.50,0,0.71110,OPRA,0.31155,0.22831,0.00770,0.00198,5,6.47,06-10-2017
AAC,20170721,3.8,31,3.4,32,0.0,put,10.00,0,0.89397,OPRA,-0.90408,0.08836,0.00370,-0.00646,0,6.47,06-10-2017
AAC,20170721,6.3,40,5.9,35,0.0,put,12.50,0,1.21198,OPRA,-0.92229,0.05895,0.00316,-0.00763,0,6.47,06-10-2017
AAC,20170721,0.05,40,0.00,0,0.00,put,2.50,0,1.52430,OPRA,-0.01734,0.01291,0.00094,-0.00014,0,6.47,06-10-2017
AAC,20170721,0.20,54,0.00,0,0.17,put,5.00,0,0.71986,OPRA,-0.11697,0.12533,0.00428,-0.00088,19,6.47,06-10-2017
AAC,20170721,1.45,46,1.20,22,1.40,put,7.50,0,0.74899,OPRA,-0.67604,0.22090,0.00783,-0.00514,11,6.47,06-10-2017
AAC,20170915,0.25,60,0.10,38,0.33,call,10.00,0,0.71492,OPRA,0.16227,0.10277,0.00821,0.00235,76,6.47,06-10-2017
AAC,20170915,0.10,23,0.00,0,0.05,call,12.50,0,0.71518,OPRA,0.05608,0.04724,0.00378,0.00084,5,6.47,06-10-2017
AAC,20170915,0.1,37,0.0,0,0.5,call,15.00,0,0.86206,OPRA,0.04867,0.03501,0.00338,0.00071,31,6.47,06-10-2017
AAC,20170915,4.5,39,3.4,67,0.0,call,2.50,0,2.31445,OPRA,0.91868,0.01946,0.00503,0.00385,0,6.47,06-10-2017
AAC,20170915,1.90,27,1.65,37,1.54,call,5.00,0,0.70879,OPRA,0.81511,0.11267,0.00892,0.00934,20,6.47,06-10-2017
AAC,20170915,0.65,27,0.50,22,2.00,call,7.50,0,0.69943,OPRA,0.41346,0.16669,0.01302,0.00562,1,6.47,06-10-2017
AAC,20170915,4.10,86,3.40,90,2.35,put,10.00,0,0.79651,OPRA,-0.80381,0.10502,0.00923,-0.01569,151,6.47,06-10-2017
AAC,20170915,6.50,40,5.80,47,4.61,put,12.50,0,0.90299,OPRA,-0.88311,0.06862,0.00655,-0.01703,1,6.47,06-10-2017
AAC,20170915,9.0,27,8.1,55,0.0,put,15.00,0,0.84559,OPRA,-0.96436,0.02882,0.00255,-0.01063,0,6.47,06-10-2017
AAC,20170915,0.1,27,0.0,0,0.0,put,2.50,0,1.13665,OPRA,-0.02750,0.01666,0.00212,-0.00056,0,6.47,06-10-2017
AAC,20170915,0.45,46,0.30,28,0.35,put,5.00,15,0.80371,OPRA,-0.20161,0.10484,0.00940,-0.00398,105,6.47,06-10-2017
AAC,20170915,1.75,45,1.55,22,1.15,put,7.50,0,0.75159,OPRA,-0.57174,0.15679,0.01311,-0.01143,413,6.47,06-10-2017
AAC,20171215,0.5,27,0.3,37,0.6,call,10.00,0,0.67813,OPRA,0.26241,0.10340,0.01516,0.00674,4,6.47,06-10-2017
AAC,20171215,0.50,51,0.10,50,0.60,call,12.50,0,0.78307,OPRA,0.19023,0.07460,0.01263,0.00483,3,6.47,06-10-2017
AAC,20171215,0.2,41,0.0,0,0.2,call,15.00,0,0.70338,OPRA,0.08113,0.04593,0.00700,0.00221,2,6.47,06-10-2017
AAC,20171215,4.2,29,3.8,50,0.0,call,2.50,0,0.64151,OPRA,0.98952,0.00930,0.00130,0.01237,0,6.47,06-10-2017
AAC,20171215,2.15,27,1.90,41,0.00,call,5.00,0,0.69124,OPRA,0.78277,0.09151,0.01366,0.01570,0,6.47,06-10-2017
AAC,20171215,1.00,20,0.80,37,0.00,call,7.50,0,0.67564,OPRA,0.48114,0.12693,0.01852,0.01146,0,6.47,06-10-2017
AAC,20171215,4.20,46,3.80,51,3.69,put,10.00,0,0.75779,OPRA,-0.70103,0.09967,0.01610,-0.03007,10,6.47,06-10-2017
AAC,20171215,6.5,40,5.9,133,5.7,put,12.50,0,0.72289,OPRA,-0.84975,0.07121,0.01074,-0.03145,1,6.47,06-10-2017
AAC,20171215,8.9,42,8.4,82,0.0,put,15.00,0,0.80327,OPRA,-0.88667,0.05315,0.00882,-0.03211,0,6.47,06-10-2017
AAC,20171215,0.15,37,0.00,0,0.00,put,2.50,0,0.89588,OPRA,-0.03520,0.01865,0.00361,-0.00142,0,6.47,06-10-2017
AAC,20171215,0.70,22,0.55,23,0.00,put,5.00,0,0.76607,OPRA,-0.22536,0.08445,0.01395,-0.00936,0,6.47,06-10-2017
AAC,20171215,2.15,59,1.85,48,1.75,put,7.50,0,0.73833,OPRA,-0.50217,0.11683,0.01853,-0.02154,321,6.47,06-10-2017
AAL,20170616,18.30,81,17.05,46,0.00,call,33.00,0,2.21545,OPRA,0.94361,0.00771,0.00754,0.00519,0,50.27,06-10-2017
AAL,20170616,17.45,85,16.05,46,0.00,call,34.00,0,2.17811,OPRA,0.93374,0.00890,0.00855,0.00526,0,50.27,06-10-2017
AAL,20170616,15.70,100,15.15,23,15.29,call,35.00,10,1.58225,OPRA,0.96699,0.00701,0.00489,0.00579,50,50.27,06-10-2017
AAL,20170616,16.40,35,14.10,27,0.00,call,35.50,0,1.98476,OPRA,0.92775,0.01044,0.00914,0.00547,0,50.27,06-10-2017
AAL,20170616,15.70,81,14.15,23,13.96,call,36.00,0,2.09594,OPRA,0.91079,0.01159,0.01071,0.00538,26,50.27,06-10-2017
AAL,20170616,15.55,85,12.95,113,0.00,call,36.50,0,1.85919,OPRA,0.92329,0.01167,0.00957,0.00561,0,50.27,06-10-2017
AAL,20170616,14.85,70,13.05,48,8.05,call,37.00,0,1.98611,OPRA,0.90332,0.01298,0.01137,0.00549,1,50.27,06-10-2017
AAL,20170616,14.5,35,12.3,27,0.0,call,37.50,0,1.87682,OPRA,0.90446,0.01362,0.01127,0.00559,0,50.27,06-10-2017
AAL,20170616,13.35,85,11.95,46,12.05,call,38.00,0,1.57291,OPRA,0.92678,0.01331,0.00923,0.00592,51,50.27,06-10-2017
AAL,20170616,13.55,70,10.75,107,0.00,call,38.50,0,1.51528,OPRA,0.92426,0.01417,0.00947,0.00598,0,50.27,06-10-2017
AAL,20170616,12.50,70,10.35,106,7.70,call,39.00,0,1.17547,OPRA,0.95677,0.01175,0.00610,0.00640,46,50.27,06-10-2017
AAL,20170616,12.60,43,10.25,27,0.00,call,39.50,0,1.64387,OPRA,0.88884,0.01736,0.01258,0.00580,0,50.27,06-10-2017
AAL,20170616,11.45,83,10.00,77,10.42,call,40.00,5,1.41496,OPRA,0.90621,0.01782,0.01112,0.00607,1300,50.27,06-10-2017
AAL,20170616,11.45,93,9.65,21,0.00,call,40.50,0,1.61042,OPRA,0.86943,0.01985,0.01409,0.00578,0,50.27,06-10-2017
AAL,20170616,10.40,96,9.05,46,4.59,call,41.00,0,1.29939,OPRA,0.89887,0.02051,0.01175,0.00618,29,50.27,06-10-2017
AAL,20170616,10.35,53,8.55,45,0.00,call,41.50,0,1.41321,OPRA,0.86906,0.02266,0.01412,0.00597,0,50.27,06-10-2017
AAL,20170616,9.00,93,8.10,21,7.50,call,42.00,0,1.03004,OPRA,0.91791,0.02216,0.01007,0.00656,317,50.27,06-10-2017
AAL,20170616,8.75,93,7.65,26,7.07,call,42.50,0,1.10825,OPRA,0.88917,0.02569,0.01256,0.00637,205,50.27,06-10-2017
AAL,20170616,7.35,52,7.20,37,8.30,call,43.00,0,0.68273,OPRA,0.96247,0.01804,0.00544,0.00716,1990,50.27,06-10-2017
AAL,20170616,8.15,339,6.65,31,4.35,call,43.50,0,1.13446,OPRA,0.85131,0.03078,0.01540,0.00617,5,50.27,06-10-2017
AAL,20170616,6.35,285,6.20,254,6.35,call,44.00,71,0.59881,OPRA,0.95791,0.02258,0.00598,0.00729,522,50.27,06-10-2017
AAL,20170616,6.85,370,5.65,31,3.40,call,44.50,0,0.91775,OPRA,0.85737,0.03700,0.01497,0.00643,26,50.27,06-10-2017
AAL,20170616,5.35,61,5.25,37,5.91,call,45.00,12,0.41234,OPRA,0.98053,0.01727,0.00316,0.00767,1242,50.27,06-10-2017
AAL,20170616,4.90,560,4.75,45,4.95,call,45.50,25,0.43342,OPRA,0.96199,0.02871,0.00551,0.00759,753,50.27,06-10-2017
AAL,20170616,4.40,479,4.25,68,4.65,call,46.00,4485,0.39398,OPRA,0.95875,0.03376,0.00589,0.00765,10986,50.27,06-10-2017
AAL,20170616,3.90,134,3.80,38,4.10,call,46.50,0,0.38935,OPRA,0.93898,0.04668,0.00804,0.00756,210,50.27,06-10-2017
AAL,20170616,3.40,130,3.30,68,3.55,call,47.00,960,0.34696,OPRA,0.93265,0.05656,0.00868,0.00759,5992,50.27,06-10-2017
AAL,20170616,2.92,37,2.84,47,2.95,call,47.50,113,0.33322,OPRA,0.90578,0.07592,0.01118,0.00744,957,50.27,06-10-2017
AAL,20170616,2.47,53,2.40,38,2.66,call,48.00,54,0.32797,OPRA,0.86299,0.10073,0.01459,0.00714,2542,50.27,06-10-2017
AAL,20170616,2.04,32,1.99,18,2.09,call,48.50,14,0.32341,OPRA,0.80677,0.12771,0.01822,0.00673,942,50.27,06-10-2017
AAL,20170616,1.64,30,1.60,26,1.78,call,49.00,77,0.31605,OPRA,0.73874,0.15500,0.02160,0.00620,11733,50.27,06-10-2017
AAL,20170616,1.28,30,1.24,43,2.09,call,49.50,1413,0.30838,OPRA,0.65726,0.17956,0.02440,0.00555,1391,50.27,06-10-2017
AAL,20170616,0.96,19,0.93,42,0.99,call,50.00,607,0.30162,OPRA,0.56387,0.19673,0.02614,0.00479,3367,50.27,06-10-2017
AAL,20170616,0.69,6,0.67,42,0.80,call,50.50,148,0.29559,OPRA,0.46347,0.20250,0.02637,0.00395,1476,50.27,06-10-2017
AAL,20170616,0.48,3,0.46,37,0.49,call,51.00,401,0.29131,OPRA,0.36326,0.19409,0.02492,0.00311,2487,50.27,06-10-2017
AAL,20170616,0.33,25,0.31,11,0.32,call,51.50,1678,0.29216,OPRA,0.27373,0.17167,0.02211,0.00235,1638,50.27,06-10-2017
AAL,20170616,0.22,30,0.19,145,0.20,call,52.00,3153,0.29012,OPRA,0.19538,0.14332,0.01835,0.00168,2537,50.27,06-10-2017
AAL,20170616,0.14,44,0.12,51,0.20,call,52.50,215,0.29153,OPRA,0.13512,0.11224,0.01445,0.00117,656,50.27,06-10-2017
AAL,20170616,0.10,679,0.07,88,0.11,call,53.00,226,0.29776,OPRA,0.09349,0.08447,0.01112,0.00081,876,50.27,06-10-2017
AAL,20170616,0.06,148,0.04,85,0.08,call,53.50,54,0.29783,OPRA,0.05963,0.05993,0.00790,0.00052,328,50.27,06-10-2017
AAL,20170616,0.04,120,0.02,146,0.03,call,54.00,124,0.30106,OPRA,0.03798,0.04130,0.00551,0.00033,103,50.27,06-10-2017
AAL,20170616,0.03,64,0.01,223,0.00,call,54.50,0,0.31031,OPRA,0.02587,0.02917,0.00402,0.00022,0,50.27,06-10-2017
AAL,20170616,0.03,128,0.00,0,0.04,call,55.00,86,0.32488,OPRA,0.01928,0.02174,0.00314,0.00017,1364,50.27,06-10-2017
AAL,20170616,0.02,148,0.00,0,0.00,call,55.50,0,0.33301,OPRA,0.01311,0.01523,0.00226,0.00011,0,50.27,06-10-2017
AAL,20170616,0.02,157,0.00,0,0.00,call,56.00,0,0.35908,OPRA,0.01231,0.01338,0.00214,0.00011,0,50.27,06-10-2017
AAL,20170616,0.02,119,0.00,0,0.00,call,56.50,0,0.38431,OPRA,0.01155,0.01183,0.00202,0.00010,0,50.27,06-10-2017
AAL,20170616,0.02,72,0.00,0,0.00,call,57.00,0,0.40926,OPRA,0.01093,0.01058,0.00192,0.00009,0,50.27,06-10-2017
AAL,20170616,0.02,137,0.00,0,0.00,call,57.50,0,0.43392,OPRA,0.01040,0.00956,0.00184,0.00009,0,50.27,06-10-2017
AAL,20170616,0.02,124,0.00,0,0.00,call,58.00,0,0.45814,OPRA,0.00992,0.00869,0.00177,0.00009,0,50.27,06-10-2017
AAL,20170616,0.02,119,0.00,0,0.00,call,58.50,0,0.48169,OPRA,0.00945,0.00792,0.00169,0.00008,0,50.27,06-10-2017
AAL,20170616,0.02,154,0.00,0,0.02,call,60.00,0,0.55098,OPRA,0.00839,0.00624,0.00153,0.00007,169,50.27,06-10-2017
AAL,20170616,0.02,171,0.00,0,0.00,call,65.00,0,0.76319,OPRA,0.00628,0.00349,0.00118,0.00005,0,50.27,06-10-2017
AAL,20170616,0.02,334,0.00,0,0.00,put,33.00,0,1.23040,OPRA,-0.00377,0.00137,0.00075,-0.00003,0,50.27,06-10-2017
AAL,20170616,0.02,350,0.00,0,0.00,put,34.00,0,1.15089,OPRA,-0.00403,0.00156,0.00079,-0.00003,0,50.27,06-10-2017
AAL,20170616,0.02,285,0.00,0,0.01,put,35.00,0,1.07305,OPRA,-0.00431,0.00178,0.00084,-0.00004,116,50.27,06-10-2017
AAL,20170616,0.02,275,0.00,0,0.00,put,35.50,0,1.03510,OPRA,-0.00448,0.00190,0.00087,-0.00004,0,50.27,06-10-2017
AAL,20170616,0.02,306,0.00,0,0.02,put,36.00,4,0.99674,OPRA,-0.00462,0.00203,0.00090,-0.00004,35,50.27,06-10-2017
AAL,20170616,0.02,359,0.00,0,0.00,put,36.50,0,0.95977,OPRA,-0.00480,0.00219,0.00093,-0.00004,0,50.27,06-10-2017
AAL,20170616,0.02,303,0.00,0,0.08,put,37.00,0,0.92210,OPRA,-0.00496,0.00234,0.00096,-0.00004,192,50.27,06-10-2017
AAL,20170616,0.02,327,0.00,0,0.00,put,37.50,0,0.88583,OPRA,-0.00516,0.00253,0.00099,-0.00004,0,50.27,06-10-2017
AAL,20170616,0.02,267,0.00,0,0.01,put,38.00,10,0.84980,OPRA,-0.00538,0.00273,0.00103,-0.00005,307,50.27,06-10-2017
AAL,20170616,0.02,263,0.00,0,0.03,put,38.50,0,0.81376,OPRA,-0.00559,0.00295,0.00106,-0.00005,30,50.27,06-10-2017
AAL,20170616,0.02,282,0.00,0,0.02,put,39.00,0,0.77888,OPRA,-0.00586,0.00321,0.00111,-0.00005,376,50.27,06-10-2017
AAL,20170616,0.02,251,0.00,0,0.01,put,39.50,0,0.74304,OPRA,-0.00608,0.00348,0.00115,-0.00005,34,50.27,06-10-2017
AAL,20170616,0.02,112,0.00,0,0.02,put,40.00,1,0.70816,OPRA,-0.00635,0.00380,0.00119,-0.00005,2087,50.27,06-10-2017
AAL,20170616,0.02,273,0.00,0,0.00,put,40.50,0,0.67426,OPRA,-0.00670,0.00418,0.00125,-0.00006,0,50.27,06-10-2017
AAL,20170616,0.02,250,0.00,0,0.03,put,41.00,4,0.63938,OPRA,-0.00698,0.00458,0.00130,-0.00006,422,50.27,06-10-2017
AAL,20170616,0.02,267,0.00,0,0.02,put,41.50,0,0.60548,OPRA,-0.00735,0.00506,0.00136,-0.00006,39,50.27,06-10-2017
AAL,20170616,0.01,146,0.00,0,0.01,put,42.00,0,0.52797,OPRA,-0.00446,0.00372,0.00087,-0.00004,2028,50.27,06-10-2017
AAL,20170616,0.02,260,0.00,0,0.04,put,42.50,0,0.53847,OPRA,-0.00822,0.00627,0.00150,-0.00007,81,50.27,06-10-2017
AAL,20170616,0.02,250,0.00,0,0.01,put,43.00,52,0.50524,OPRA,-0.00872,0.00704,0.00158,-0.00007,4599,50.27,06-10-2017
AAL,20170616,0.02,209,0.00,0,0.02,put,43.50,0,0.47227,OPRA,-0.00931,0.00797,0.00167,-0.00008,35,50.27,06-10-2017
AAL,20170616,0.02,166,0.00,0,0.03,put,44.00,50,0.43931,OPRA,-0.00995,0.00909,0.00177,-0.00008,1225,50.27,06-10-2017
AAL,20170616,0.03,208,0.00,0,0.06,put,44.50,0,0.42944,OPRA,-0.01457,0.01295,0.00247,-0.00012,1035,50.27,06-10-2017
AAL,20170616,0.04,867,0.00,0,0.02,put,45.00,16,0.41262,OPRA,-0.01955,0.01732,0.00317,-0.00016,4689,50.27,06-10-2017
AAL,20170616,0.04,647,0.01,382,0.01,put,45.50,5,0.39104,OPRA,-0.02498,0.02249,0.00390,-0.00021,612,50.27,06-10-2017
AAL,20170616,0.07,721,0.02,529,0.04,put,46.00,75,0.39454,OPRA,-0.04149,0.03387,0.00592,-0.00034,1904,50.27,06-10-2017
AAL,20170616,0.07,445,0.04,295,0.04,put,46.50,23,0.37001,OPRA,-0.05218,0.04342,0.00711,-0.00043,1508,50.27,06-10-2017
AAL,20170616,0.09,30,0.07,76,0.08,put,47.00,160,0.35866,OPRA,-0.07379,0.05871,0.00931,-0.00061,1013,50.27,06-10-2017
AAL,20170616,0.13,64,0.11,68,0.05,put,47.50,112,0.35088,OPRA,-0.10549,0.07833,0.01214,-0.00087,561,50.27,06-10-2017
AAL,20170616,0.18,37,0.15,62,0.15,put,48.00,62,0.33518,OPRA,-0.14214,0.10108,0.01495,-0.00116,4428,50.27,06-10-2017
AAL,20170616,0.26,61,0.23,52,0.24,put,48.50,60,0.32923,OPRA,-0.19741,0.12713,0.01846,-0.00161,561,50.27,06-10-2017
AAL,20170616,0.36,30,0.33,42,0.32,put,49.00,215,0.31872,OPRA,-0.26311,0.15432,0.02168,-0.00213,1012,50.27,06-10-2017
AAL,20170616,0.50,25,0.47,42,0.44,put,49.50,330,0.31069,OPRA,-0.34403,0.17857,0.02444,-0.00276,268,50.27,06-10-2017
AAL,20170616,0.69,30,0.64,56,0.66,put,50.00,504,0.30186,OPRA,-0.43654,0.19673,0.02615,-0.00346,2782,50.27,06-10-2017
AAL,20170616,0.92,6,0.87,49,0.88,put,50.50,177,0.29391,OPRA,-0.53733,0.20382,0.02637,-0.00418,365,50.27,06-10-2017
AAL,20170616,1.21,7,1.17,37,1.20,put,51.00,598,0.29145,OPRA,-0.63731,0.19418,0.02490,-0.00485,188,50.27,06-10-2017
AAL,20170616,1.56,14,1.51,38,1.48,put,51.50,318,0.28991,OPRA,-0.72866,0.17262,0.02202,-0.00535,371,50.27,06-10-2017
AAL,20170616,1.96,52,1.90,37,1.79,put,52.00,101,0.29272,OPRA,-0.80341,0.14317,0.01841,-0.00566,250,50.27,06-10-2017
